timestamp,location_name,lat,lon,temperature_c,precipitation_mm,humidity_pct
2026-08-29T21:41:35.574143+00:00,Eastern_Express_Highway_Sion,19.0448,72.8619,27.0,0.1,81
2026-08-29T21:41:35.574143+00:00,Sion_Panvel_Highway,19.0483,72.9058,27.0,0.1,81
2026-08-29T21:41:35.574143+00:00,Andheri_SEEPZ,19.1197,72.8468,26.6,0.0,83
2026-08-29T21:41:35.574143+00:00,Malad_Kandivali,19.0861,72.8529,26.6,0.0,83
2026-08-29T23:39:31.716885+00:00,Western_Express_Highway_Bandra,19.0596,72.8656,26.2,0.1,85
2026-08-29T23:39:31.716885+00:00,Eastern_Express_Highway_Sion,19.0448,72.8619,26.6,0.1,85
2026-08-29T23:39:31.716885+00:00,Sion_Panvel_Highway,19.0483,72.9058,26.6,0.1,85
2026-08-29T23:39:31.716885+00:00,Andheri_SEEPZ,19.1197,72.8468,26.2,0.1,85
2026-08-29T23:39:31.716885+00:00,Malad_Kandivali,19.0861,72.8529,26.2,0.1,85
2026-08-30T01:47:10.682455+00:00,Western_Express_Highway_Bandra,19.0596,72.8656,26.8,0.1,82
2026-08-30T01:47:10.682455+00:00,Eastern_Express_Highway_Sion,19.0448,72.8619,27.4,0.0,81
2026-08-30T01:47:10.682455+00:00,Sion_Panvel_Highway,19.0483,72.9058,27.4,0.0,81
2026-08-30T01:47:10.682455+00:00,Andheri_SEEPZ,19.1197,72.8468,26.8,0.1,82
2026-08-30T01:47:10.682455+00:00,Malad_Kandivali,19.0861,72.8529,26.8,0.1,82
2026-08-30T07:32:25.396183+00:00,Western_Express_Highway_Bandra,19.0596,72.8656,29.1,0.1,73
2026-08-30T07:32:25.396183+00:00,Eastern_Express_Highway_Sion,19.0448,72.8619,29.2,0.2,70
2026-08-30T07:32:25.396183+00:00,Sion_Panvel_Highway,19.0483,72.9058,29.2,0.2,70
2026-08-30T07:32:25.396183+00:00,Andheri_SEEPZ,19.1197,72.8468,29.1,0.1,73
2026-08-30T07:32:25.396183+00:00,Malad_Kandivali,19.0861,72.8529,29.1,0.1,73
2026-08-30T13:16:06.959682+00:00,Western_Express_Highway_Bandra,19.0596,72.8656,27.7,0.0,77
2026-08-30T13:16:06.959682+00:00,Eastern_Express_Highway_Sion,19.0448,72.8619,28.0,0.0,78
2026-08-30T13:16:06.959682+00:00,Sion_Panvel_Highway,19.0483,72.9058,28.0,0.0,78
2026-08-30T13:16:06.959682+00:00,Andheri_SEEPZ,19.1197,72.8468,27.7,0.0,77
2026-08-30T13:16:06.959682+00:00,Malad_Kandivali,19.0861,72.8529,27.7,0.0,77
2026-08-30T17:37:55.220699+00:00,Western_Express_Highway_Bandra,19.0596,72.8656,26.6,0.0,84
2026-08-30T17:37:55.220699+00:00,Eastern_Express_Highway_Sion,19.0448,72.8619,26.9,0.0,83
2026-08-30T17:37:55.220699+00:00,Sion_Panvel_Highway,19.0483,72.9058,26.9,0.0,83
2026-08-30T17:37:55.220699+00:00,Andheri_SEEPZ,19.1197,72.8468,26.6,0.0,84
2026-08-30T17:37:55.220699+00:00,Malad_Kandivali,19.0861,72.8529,26.6,0.0,84
2026-08-30T20:07:32.658510+00:00,Western_Express_Highway_Bandra,19.0596,72.8656,26.5,0.1,86
2026-08-30T20:07:32.658510+00:00,Eastern_Express_Highway_Sion,19.0448,72.8619,27.0,0.1,77
2026-08-30T20:07:32.658510+00:00,Sion_Panvel_Highway,19.0483,72.9058,27.0,0.1,77
2026-08-30T20:07:32.658510+00:00,Andheri_SEEPZ,19.1197,72.8468,26.5,0.1,86
2026-08-30T20:07:32.658510+00:00,Malad_Kandivali,19.0861,72.8529,26.5,0.1,86
2026-08-30T22:49:56.556577+00:00,Western_Express_Highway_Bandra,19.0596,72.8656,26.6,0.0,84
2026-08-30T22:49:56.556577+00:00,Eastern_Express_Highway_Sion,19.0448,72.8619,27.2,0.0,80
2026-08-30T22:49:56.556577+00:00,Sion_Panvel_Highway,19.0483,72.9058,27.2,0.0,80
2026-08-30T22:49:56.556577+00:00,Andheri_SEEPZ,19.1197,72.8468,26.6,0.0,84
2026-08-30T22:49:56.556577+00:00,Malad_Kandivali,19.0861,72.8529,26.6,0.0,84
2026-08-31T01:00:55.536701+00:00,Western_Express_Highway_Bandra,19.0596,72.8656,25.8,0.0,86
2026-08-31T01:00:55.536701+00:00,Eastern_Express_Highway_Sion,19.0448,72.8619,25.9,0.1,86
2026-08-31T01:00:55.536701+00:00,Sion_Panvel_Highway,19.0483,72.9058,25.9,0.1,86
2026-08-31T01:00:55.536701+00:00,Andheri_SEEPZ,19.1197,72.8468,25.8,0.0,86
2026-08-31T01:00:55.536701+00:00,Malad_Kandivali,19.0861,72.8529,25.8,0.0,86
2026-08-31T06:59:57.112343+00:00,Western_Express_Highway_Bandra,19.0596,72.8656,29.5,0.1,69
2026-08-31T06:59:57.112343+00:00,Eastern_Express_Highway_Sion,19.0448,72.8619,29.6,0.0,69
2026-08-31T06:59:57.112343+00:00,Sion_Panvel_Highway,19.0483,72.9058,29.6,0.0,69
2026-08-31T06:59:57.112343+00:00,Andheri_SEEPZ,19.1197,72.8468,29.5,0.1,69
2026-08-31T06:59:57.112343+00:00,Malad_Kandivali,19.0861,72.8529,29.5,0.1,69
2026-08-31T15:02:37.896746+00:00,Western_Express_Highway_Bandra,19.0596,72.8656,26.9,0.0,81
2026-08-31T15:02:37.896746+00:00,Eastern_Express_Highway_Sion,19.0448,72.8619,27.7,0.0,77
2026-08-31T15:02:37.896746+00:00,Sion_Panvel_Highway,19.0483,72.9058,27.7,0.0,77
2026-08-31T15:02:37.896746+00:00,Andheri_SEEPZ,19.1197,72.8468,26.9,0.0,81
2026-08-31T15:02:37.896746+00:00,Malad_Kandivali,19.0861,72.8529,26.9,0.0,81
2026-08-31T20:48:19.008833+00:00,Western_Express_Highway_Bandra,19.0596,72.8656,26.2,0.1,87
2026-08-31T20:48:19.008833+00:00,Eastern_Express_Highway_Sion,19.0448,72.8619,27.0,0.0,83
2026-08-31T20:48:19.008833+00:00,Sion_Panvel_Highway,19.0483,72.9058,27.0,0.0,83
2026-08-31T20:48:19.008833+00:00,Andheri_SEEPZ,19.1197,72.8468,26.2,0.1,87
2026-08-31T20:48:19.008833+00:00,Malad_Kandivali,19.0861,72.8529,26.2,0.1,87
